(0.02528332003192335, 0.0)
(0.015281262646701821, 0.02)
(0.028364504576203764, 0.0)
(0.02156941649899391, 0.0)
(0.03086991221069435, 0.0)
(0.02156941649899391, 0.0)
(0.03086991221069435, 0.0)
(0.02156941649899391, 0.0)
(0.03086991221069435, 0.0)
(0.02156941649899391, 0.0)
(0.03086991221069435, 0.0)
(0.02156941649899391, 0.0)
(0.03086991221069435, 0.0)
(0.02156941649899391, 0.0)
(0.03086991221069435, 0.0)
(0.02156941649899391, 0.0)
(0.03086991221069435, 0.0)
(0.024686998394863546, 0.0)
(0.033935535216872315, 0.0)
(0.024686998394863546, 0.0)
(0.033935535216872315, 0.0)
(0.024686998394863546, 0.0)
(0.03698412698412701, 0.0)
(0.027787114845938432, 0.0)
(0.03698412698412701, 0.0)
(0.03086991221069435, 0.0)
(0.03698412698412701, 0.0)
(0.03086991221069435, 0.0)
(0.03698412698412701, 0.0)
(0.03086991221069435, 0.0)
(0.04001582904630008, 0.0)
(0.03086991221069435, 0.0)
(0.04001582904630008, 0.0)
(0.03086991221069435, 0.0)
(0.04001582904630008, 0.0)
(0.03086991221069435, 0.0)
(0.04001582904630008, 0.0)
(0.03086991221069435, 0.0)
(0.04001582904630008, 0.0)
(0.03086991221069435, 0.0)
(0.04001582904630008, 0.0)
(0.03086991221069435, 0.0)
(0.04001582904630008, 0.0)
(0.03086991221069435, 0.0)
(0.04001582904630008, 0.0)
(0.03086991221069435, 0.0)
(0.04001582904630008, 0.0)
(0.033935535216872315, 0.0)
(0.04001582904630008, 0.0)
(0.033935535216872315, 0.0)
(0.006392097043655065, 0.07)
(0.0, 0.63)
(0.006392097043655065, 0.07)
(0.009453480599675324, 0.15)
(0.006392097043655065, 0.13)
(0.01566777976482503, 0.04)
(0.0056657223796034994, 0.24)
(0.018748964309105443, 0.01)
(0.011953876231895588, 0.09)
(0.02125437194359603, 0.0)
(0.011953876231895588, 0.09)
(0.02125437194359603, 0.0)
(0.011953876231895588, 0.09)
(0.02125437194359603, 0.0)
(0.011953876231895588, 0.09)
(0.02125437194359603, 0.0)
(0.011953876231895588, 0.09)
(0.02125437194359603, 0.0)
(0.011953876231895588, 0.09)
(0.02125437194359603, 0.0)
(0.011953876231895588, 0.09)
(0.02125437194359603, 0.0)
(0.015071458127765225, 0.05)
(0.024319994949773993, 0.0)
(0.015071458127765225, 0.05)
(0.024319994949773993, 0.0)
(0.015071458127765225, 0.05)
(0.027368586717028687, 0.01)
(0.01817157457884011, 0.03)
(0.027368586717028687, 0.01)
(0.02125437194359603, 0.03)
(0.027368586717028687, 0.01)
(0.02125437194359603, 0.03)
(0.027368586717028687, 0.01)
(0.02125437194359603, 0.03)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.03)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.03)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.03)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.03)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.03)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.03)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.03)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.03)
(0.030400288779201756, 0.0)
(0.024319994949773993, 0.02)
(0.030400288779201756, 0.0)
(0.024319994949773993, 0.02)
(0.006392097043655065, 0.09)
(0.0, 1.0)
(0.01584557764333039, 0.01)
(0.0, 0.68)
(0.022059876808480094, 0.0)
(0.012057819423258564, 0.05)
(0.025141061352760508, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.02146355517142029, 0.01)
(0.030712091993429058, 0.0)
(0.02146355517142029, 0.01)
(0.030712091993429058, 0.0)
(0.02146355517142029, 0.01)
(0.03376068376068375, 0.0)
(0.024563671622495176, 0.01)
(0.03376068376068375, 0.0)
(0.027646468987251094, 0.0)
(0.03376068376068375, 0.0)
(0.027646468987251094, 0.0)
(0.03376068376068375, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.030712091993429058, 0.0)
(0.03679238582285682, 0.0)
(0.030712091993429058, 0.0)
(0.006392097043655065, 0.09)
(0.009453480599675324, 0.07)
(0.006392097043655065, 0.14)
(0.01566777976482503, 0.03)
(0.0056657223796034994, 0.26)
(0.018748964309105443, 0.01)
(0.011953876231895588, 0.1)
(0.02125437194359603, 0.01)
(0.011953876231895588, 0.1)
(0.02125437194359603, 0.01)
(0.011953876231895588, 0.1)
(0.02125437194359603, 0.01)
(0.011953876231895588, 0.1)
(0.02125437194359603, 0.01)
(0.011953876231895588, 0.1)
(0.02125437194359603, 0.01)
(0.011953876231895588, 0.1)
(0.02125437194359603, 0.01)
(0.011953876231895588, 0.1)
(0.02125437194359603, 0.01)
(0.015071458127765225, 0.05)
(0.024319994949773993, 0.0)
(0.015071458127765225, 0.05)
(0.024319994949773993, 0.0)
(0.015071458127765225, 0.05)
(0.027368586717028687, 0.01)
(0.01817157457884011, 0.04)
(0.027368586717028687, 0.01)
(0.02125437194359603, 0.01)
(0.027368586717028687, 0.01)
(0.02125437194359603, 0.01)
(0.027368586717028687, 0.01)
(0.02125437194359603, 0.01)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.01)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.01)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.01)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.01)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.01)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.01)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.01)
(0.030400288779201756, 0.0)
(0.02125437194359603, 0.01)
(0.030400288779201756, 0.0)
(0.024319994949773993, 0.01)
(0.030400288779201756, 0.0)
(0.024319994949773993, 0.01)
(0.01584557764333039, 0.01)
(0.0, 0.68)
(0.022059876808480094, 0.0)
(0.012057819423258564, 0.05)
(0.025141061352760508, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.01)
(0.027646468987251094, 0.0)
(0.02146355517142029, 0.01)
(0.030712091993429058, 0.0)
(0.02146355517142029, 0.01)
(0.030712091993429058, 0.0)
(0.02146355517142029, 0.01)
(0.03376068376068375, 0.0)
(0.024563671622495176, 0.01)
(0.03376068376068375, 0.0)
(0.027646468987251094, 0.0)
(0.03376068376068375, 0.0)
(0.027646468987251094, 0.0)
(0.03376068376068375, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.030712091993429058, 0.0)
(0.03679238582285682, 0.0)
(0.030712091993429058, 0.0)
(0.01584557764333039, 0.04)
(0.006214299165149706, 0.07)
(0.003787758220071824, 0.31)
(0.009295483709430119, 0.03)
(0.0025003956322202647, 0.33)
(0.011800891343920705, 0.03)
(0.0025003956322202647, 0.33)
(0.011800891343920705, 0.03)
(0.0025003956322202647, 0.33)
(0.011800891343920705, 0.03)
(0.0025003956322202647, 0.33)
(0.011800891343920705, 0.03)
(0.0025003956322202647, 0.33)
(0.011800891343920705, 0.03)
(0.0025003956322202647, 0.33)
(0.011800891343920705, 0.03)
(0.0025003956322202647, 0.33)
(0.011800891343920705, 0.03)
(0.005617977528089901, 0.22)
(0.01486651435009867, 0.02)
(0.005617977528089901, 0.22)
(0.01486651435009867, 0.02)
(0.005617977528089901, 0.22)
(0.017915106117353363, 0.01)
(0.008718093979164787, 0.11)
(0.017915106117353363, 0.01)
(0.011800891343920705, 0.05)
(0.017915106117353363, 0.01)
(0.011800891343920705, 0.05)
(0.017915106117353363, 0.01)
(0.011800891343920705, 0.05)
(0.020946808179526433, 0.0)
(0.011800891343920705, 0.05)
(0.020946808179526433, 0.0)
(0.011800891343920705, 0.05)
(0.020946808179526433, 0.0)
(0.011800891343920705, 0.05)
(0.020946808179526433, 0.0)
(0.011800891343920705, 0.05)
(0.020946808179526433, 0.0)
(0.011800891343920705, 0.05)
(0.020946808179526433, 0.0)
(0.011800891343920705, 0.05)
(0.020946808179526433, 0.0)
(0.011800891343920705, 0.05)
(0.020946808179526433, 0.0)
(0.011800891343920705, 0.05)
(0.020946808179526433, 0.0)
(0.01486651435009867, 0.03)
(0.020946808179526433, 0.0)
(0.01486651435009867, 0.03)
(0.022059876808480094, 0.01)
(0.012057819423258564, 0.04)
(0.025141061352760508, 0.0)
(0.018345973275550653, 0.0)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.0)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.0)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.0)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.0)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.0)
(0.027646468987251094, 0.0)
(0.018345973275550653, 0.0)
(0.027646468987251094, 0.0)
(0.02146355517142029, 0.0)
(0.030712091993429058, 0.0)
(0.02146355517142029, 0.0)
(0.030712091993429058, 0.0)
(0.02146355517142029, 0.0)
(0.03376068376068375, 0.0)
(0.024563671622495176, 0.01)
(0.03376068376068375, 0.0)
(0.027646468987251094, 0.0)
(0.03376068376068375, 0.0)
(0.027646468987251094, 0.0)
(0.03376068376068375, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.027646468987251094, 0.0)
(0.03679238582285682, 0.0)
(0.030712091993429058, 0.0)
(0.03679238582285682, 0.0)
(0.030712091993429058, 0.0)
(0.01000205738522153, 0.06)
(0.003081184544280413, 0.13)
(0.003713903532929441, 0.28)
(0.005586592178770999, 0.09)
(0.003713903532929441, 0.28)
(0.005586592178770999, 0.09)
(0.003713903532929441, 0.28)
(0.005586592178770999, 0.09)
(0.003713903532929441, 0.28)
(0.005586592178770999, 0.09)
(0.003713903532929441, 0.28)
(0.005586592178770999, 0.09)
(0.003713903532929441, 0.28)
(0.005586592178770999, 0.09)
(0.003713903532929441, 0.28)
(0.005586592178770999, 0.09)
(0.0005963216370598046, 0.42)
(0.008652215184948964, 0.05)
(0.0005963216370598046, 0.42)
(0.008652215184948964, 0.05)
(0.0005963216370598046, 0.42)
(0.011700806952203657, 0.01)
(0.002503794814015081, 0.37)
(0.011700806952203657, 0.01)
(0.005586592178770999, 0.21)
(0.011700806952203657, 0.01)
(0.005586592178770999, 0.21)
(0.011700806952203657, 0.01)
(0.005586592178770999, 0.21)
(0.014732509014376727, 0.0)
(0.005586592178770999, 0.21)
(0.014732509014376727, 0.0)
(0.005586592178770999, 0.21)
(0.014732509014376727, 0.0)
(0.005586592178770999, 0.21)
(0.014732509014376727, 0.0)
(0.005586592178770999, 0.21)
(0.014732509014376727, 0.0)
(0.005586592178770999, 0.21)
(0.014732509014376727, 0.0)
(0.005586592178770999, 0.21)
(0.014732509014376727, 0.0)
(0.005586592178770999, 0.21)
(0.014732509014376727, 0.0)
(0.005586592178770999, 0.21)
(0.014732509014376727, 0.0)
(0.008652215184948964, 0.1)
(0.014732509014376727, 0.0)
(0.008652215184948964, 0.1)
(0.013083241929501943, 0.05)
(0.006288153852292089, 0.06)
(0.01558864956399253, 0.01)
(0.006288153852292089, 0.06)
(0.01558864956399253, 0.01)
(0.006288153852292089, 0.06)
(0.01558864956399253, 0.01)
(0.006288153852292089, 0.06)
(0.01558864956399253, 0.01)
(0.006288153852292089, 0.06)
(0.01558864956399253, 0.01)
(0.006288153852292089, 0.06)
(0.01558864956399253, 0.01)
(0.006288153852292089, 0.06)
(0.01558864956399253, 0.01)
(0.009405735748161725, 0.03)
(0.018654272570170494, 0.01)
(0.009405735748161725, 0.03)
(0.018654272570170494, 0.01)
(0.009405735748161725, 0.03)
(0.021702864337425187, 0.0)
(0.012505852199236611, 0.02)
(0.021702864337425187, 0.0)
(0.01558864956399253, 0.02)
(0.021702864337425187, 0.0)
(0.01558864956399253, 0.02)
(0.021702864337425187, 0.0)
(0.01558864956399253, 0.02)
(0.024734566399598257, 0.0)
(0.01558864956399253, 0.02)
(0.024734566399598257, 0.0)
(0.01558864956399253, 0.02)
(0.024734566399598257, 0.0)
(0.01558864956399253, 0.02)
(0.024734566399598257, 0.0)
(0.01558864956399253, 0.02)
(0.024734566399598257, 0.0)
(0.01558864956399253, 0.02)
(0.024734566399598257, 0.0)
(0.01558864956399253, 0.02)
(0.024734566399598257, 0.0)
(0.01558864956399253, 0.02)
(0.024734566399598257, 0.0)
(0.01558864956399253, 0.02)
(0.024734566399598257, 0.0)
(0.018654272570170494, 0.01)
(0.024734566399598257, 0.0)
(0.018654272570170494, 0.01)
(0.006795088077209854, 0.13)
(0.0025054076344905862, 0.17)
(0.006795088077209854, 0.13)
(0.0025054076344905862, 0.17)
(0.006795088077209854, 0.13)
(0.0025054076344905862, 0.17)
(0.006795088077209854, 0.13)
(0.0025054076344905862, 0.17)
(0.006795088077209854, 0.13)
(0.0025054076344905862, 0.17)
(0.006795088077209854, 0.13)
(0.0025054076344905862, 0.17)
(0.006795088077209854, 0.13)
(0.0025054076344905862, 0.17)
(0.0036775061813402177, 0.28)
(0.005571030640668551, 0.09)
(0.0036775061813402177, 0.28)
(0.005571030640668551, 0.09)
(0.0036775061813402177, 0.28)
(0.008619622407923244, 0.06)
(0.0005773897302653319, 0.42)
(0.008619622407923244, 0.06)
(0.0025054076344905862, 0.34)
(0.008619622407923244, 0.06)
(0.0025054076344905862, 0.34)
(0.008619622407923244, 0.06)
(0.0025054076344905862, 0.34)
(0.011651324470096314, 0.03)
(0.0025054076344905862, 0.34)
(0.011651324470096314, 0.03)
(0.0025054076344905862, 0.34)
(0.011651324470096314, 0.03)
(0.0025054076344905862, 0.34)
(0.011651324470096314, 0.03)
(0.0025054076344905862, 0.34)
(0.011651324470096314, 0.03)
(0.0025054076344905862, 0.34)
(0.011651324470096314, 0.03)
(0.0025054076344905862, 0.34)
(0.011651324470096314, 0.03)
(0.0025054076344905862, 0.34)
(0.011651324470096314, 0.03)
(0.0025054076344905862, 0.34)
(0.011651324470096314, 0.03)
(0.005571030640668551, 0.24)
(0.011651324470096314, 0.03)
(0.005571030640668551, 0.24)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0031175818958696366, 0.17)
(0.012366118717878405, 0.01)
(0.0031175818958696366, 0.17)
(0.012366118717878405, 0.01)
(0.0031175818958696366, 0.17)
(0.015414710485133098, 0.0)
(0.006217698346944522, 0.07)
(0.015414710485133098, 0.0)
(0.00930049571170044, 0.08)
(0.015414710485133098, 0.0)
(0.00930049571170044, 0.08)
(0.015414710485133098, 0.0)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.012366118717878405, 0.02)
(0.018446412547306168, 0.01)
(0.012366118717878405, 0.02)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.006182913815830804, 0.13)
(0.0030656230061779643, 0.16)
(0.006182913815830804, 0.13)
(0.0030656230061779643, 0.16)
(0.006182913815830804, 0.13)
(0.006114214773432658, 0.07)
(0.003082797364755918, 0.3)
(0.006114214773432658, 0.07)
(0.0, 0.63)
(0.006114214773432658, 0.07)
(0.0, 0.63)
(0.006114214773432658, 0.07)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0030656230061779643, 0.31)
(0.009145916835605727, 0.08)
(0.0030656230061779643, 0.31)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0031175818958696366, 0.17)
(0.012366118717878405, 0.01)
(0.0031175818958696366, 0.17)
(0.012366118717878405, 0.01)
(0.0031175818958696366, 0.17)
(0.015414710485133098, 0.0)
(0.006217698346944522, 0.07)
(0.015414710485133098, 0.0)
(0.00930049571170044, 0.08)
(0.015414710485133098, 0.0)
(0.00930049571170044, 0.08)
(0.015414710485133098, 0.0)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.00930049571170044, 0.08)
(0.018446412547306168, 0.01)
(0.012366118717878405, 0.02)
(0.018446412547306168, 0.01)
(0.012366118717878405, 0.02)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.006182913815830804, 0.13)
(0.0030656230061779643, 0.16)
(0.006182913815830804, 0.13)
(0.0030656230061779643, 0.16)
(0.006182913815830804, 0.13)
(0.006114214773432658, 0.07)
(0.003082797364755918, 0.3)
(0.006114214773432658, 0.07)
(0.0, 0.63)
(0.006114214773432658, 0.07)
(0.0, 0.63)
(0.006114214773432658, 0.07)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0, 0.63)
(0.009145916835605727, 0.08)
(0.0030656230061779643, 0.31)
(0.009145916835605727, 0.08)
(0.0030656230061779643, 0.31)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0, 1.0)
(0.00930049571170044, 0.04)
(0.0031175818958696366, 0.17)
(0.012366118717878405, 0.01)
(0.0031175818958696366, 0.17)
(0.012366118717878405, 0.01)
(0.0031175818958696366, 0.17)
(0.015414710485133098, 0.0)
(0.006217698346944522, 0.07)
(0.015414710485133098, 0.0)
(0.00930049571170044, 0.08)
(0.015414710485133098, 0.0)
(0.00930049571170044, 0.08)
